ext,category,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS,Total Finded
ihcaadcfnaceblgmjcliljcpfjhihjec,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
hckpbkheoecangplnkdkdmcabonnhijc,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,9
olkeeacngjdggfoefdcoiinghdhmopge,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
oiafnkijemphjhikmdjfdpgcekhkibcl,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
kjecpljccmaledjlkcobghogicljgebb,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,13
egfghmgflepianoabnljfnccjikhbfgn,Search Tools,1,0,0,0,0,0,0,1,1,1,0,0,12
fmdnfbdnbcglagflegehgacalfmgejhe,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
ejpjaippaobnilbpiaecfkpockifgmjf,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,5
fkjippcbpjcnjfoohfhaghfelfanamee,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
oakjjdeignchdfbgnaceaajnbgggaaie,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,16
dahcbnjeekkjcmkhehpiilalhimlfaha,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,7
jehdjlcmenfleagpgpehjjdnoaljhabe,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,13
gabkgldenghnamjipomeoncoonhdaeoc,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,14
pjfphmbojlohmlllhdonekppepdpbkme,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
dgkmdainpjphbdicfabajkghdbfofkkh,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
lgodfpmfocbdblieklacjfokganlnigm,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
bffkjdkbmldjgfibfhggllfpldoepcld,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
fkajnlmefmnbgkgjenklnmlamennphlp,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,5
gbkcbeadggmaepdjjpikfneiipcldfjd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
oifhpkdmngmgaemkbjalbbgnminihhai,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
iabecofjidglogmhkccmgihafpoaccmd,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,8
eekjepfmcakinlecaaecodjgfphcanlf,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,7
igcbebmdlbpkbgeiecllnminapoifgne,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,11
cdkflkfieefihicjaidafmggjdnkakod,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
dgafcidlgmbcehokgdeghmfnbpbfhihh,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
djmbdbpbdodhaoinnbokkmjndpkbgbhc,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,13
fcaenemjffhglggagcjbcphjmhbeeoih,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
ikoocbbcgemiakcmeepjmlgipjeeibon,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
heffmihflilcadjdebaijhmmbccdmigg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
dgjbiomnpnpdickhihabccnbhpipddch,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
gmcngibkcicdgkpnpmmibblamnbaalhh,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
ehmcoipgmepdobbcmidngoogdgidpodn,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,8
cpehekgbmljmbhcnjomdnoblmjgkllhn,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
edkkkggfhmoogadkmjndmlfhlmdainam,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
olmekcchoknmfomaaiphidconijhbfnn,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,3
fpfpjjcjbnlolpjicopmlbaihffamnlc,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,14
pbhfkcipafbmbcdgpcijmdhbogikmhie,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,6
iepjfdclhmblboogihghjpajgdemceff,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
kngenmcnehojienhfnggmpbfdfciocdn,Search Tools,0,0,0,0,0,0,0,0,0,0,0,0,5
eohelindeoikhmcjggbjmhdkefkkhljj,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
epelbghekfokpolcmhhabjgehmplhjgp,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,18
eiijmjkaeaipmeokocaldccddieknkli,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,10
jbemdonoellmeaaobofjdijlefklcgpc,Search Tools,0,0,0,0,0,0,0,0,0,0,0,0,10
acmkjoecgalopiahgfkekegdbdomilgj,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
pfinlfmmmmlloojfjjiniimkdblghjjo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,5
piefbenamfmholkgpbggmhmljlgbihap,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
fpnmgdkabkmnadcjpehmlllkndpkmiak,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
llfahhhcjhdfmmchbpljielfbkbjknpe,Search Tools,0,0,0,0,0,0,0,1,1,0,1,0,15
anmloekdnkahnadjokocimakcklielce,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
naankklphfojljboaokgfbheobbgenka,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
aknpkdocbjlncilahajpaeeajibehflc,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,13
gmgilcicjngcaelhpkjainfpgbljfeip,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
mfhiagfolialhfpbpkliabalgopgajdm,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
oklghlpnldiimcjmhagjdldfdbfpfpmd,Search Tools,0,0,0,0,0,0,0,1,1,0,1,0,16
jcegfnjdfcpmaimeglgghogijdhaopeo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,15
faebneelfchccdlcndkegjjfffbfmcch,Search Tools,0,0,0,1,0,0,0,1,1,1,0,0,5
lffnkibaadgoclbhfajpnhlobdoomfeh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
ahnnebfmpaambhblikbbbhdfaknfjfcd,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,9
bdkjmbcncndimgnfckabiinbjdfnkahj,Search Tools,0,0,0,0,0,0,0,1,1,1,1,0,8
epbggboboehpdkogaghhbaknmhbijokc,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,6
pfbdkdnlimiidmpnmknkfhbgpbiodohi,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,17
bmjpeigmfamholfhkbpdedjoahlngfjk,Search Tools,0,0,0,0,0,0,0,1,0,0,0,0,14
pdhiefmcgnjohonhoobalejfnbminlkc,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
cpkkfaafbdlmbapnncigbndjohnapimh,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,16
efjgoloohcbiekefkiedeoihadifdjeh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
eoigllimhcllmhedfbmahegmoakcdakd,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
ockodkhcgipoipdepkdledlnoplgjmfj,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,10
hbbicokmbgjadhambeioeghepccfkfjl,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
dmoncmkncmmgljookniiieakhafgninh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
bfcefbndnnmbpdakahehjmpegmpimgef,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
eakacpaijcpapndcfffdgphdiccmpknp,Search Tools,0,0,0,1,0,0,0,1,1,1,0,0,12
fdjkflbkemlljmohglgfbcocemjeidmh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
mnbdclgaeiapdnhfpbfalfjfcjddfaii,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
amhdchkdkchdidinbcofgbklneockjmf,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
ehlehjifhhlplcgphegnmmeojcaleoln,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
nncaandeafhgbejoimpipekkamgnkipd,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
hfokbfllaeidhiipbfldpdilmplfoaod,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,8
fpangaoielmaepplbaklenkbgbkgkbpf,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,15
ejaodpphdlbmfbbdicedmafpchhoommg,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,10
abghljkabehndngdedeomffainakibfo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
diddeniedihdejndcppcpeelhgjdogbf,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,10
joobhllcmgcblpknnggemabjmlggeddc,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,12
fpjghfbaochalkfacjnhbbnmifiajejf,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,13
pjkcdpknipommpombfnogegiahmedida,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
ckjpfhbpkkphhcfahbnepfilflpmdhin,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,7
ehmmohmdikjlaaekfmnahkbffjbdpnog,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
hdmckdmnhbcgejfckfdhpdmlamngkeeg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
ejofmphnfolamobfnnjdoglmdoldnijh,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
llodkjkhlldngpdcggninohondmmgclm,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,8
inhocmadkfmhncnfjpkjfnojfdiaghfg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
lncelceaaiglagpfbhndcmifkmoehipk,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
bedidnmpoidlkinhjeoimnbdecpmhpjp,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,7
mbaojfojmofmeipeclfbkeghnfmkmbjl,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
jajonbdeejknmkfbjjenffmlmfeaignj,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,11
mclkmjcjmkljolmbmeohhpdahijbllem,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,2
gcigkdheghgmadikicbaahpgklohlikn,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
oohbelomhgnmhecmpokphhmlopdkmfip,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,17
ffmkmjljpnohoggpphnjddfhcaaaelai,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,8
gcbokcpioijpdpcllceajcccgacpknae,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
canbfphoalkgphoemjgkbonkeoanlnlg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
ebokccoakmegnalodcacfinkenoddhmm,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
nhgihpciiooacimlepldjbfkkpejmlfi,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,9
ehjkmgdnnoaejkniofflakchnoopombi,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,9
dpohcjoaccfglbcofjijikpklbcdmakh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,5
pdcdcjecibhdijdohmocedenhoagmmdc,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
kbkglbhikjonodlofbcomogfcbfjipog,Search Tools,0,0,0,1,0,0,0,1,1,1,0,0,5
dclheidopooiecbibklogmhknfakkpha,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,13
cmgaipmnoaopgkpbdadlfnjgilcapgob,Search Tools,0,0,0,0,0,0,0,0,0,0,0,0,9
iedeggogaedchjbiakbajcadampnlcaj,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
ikeegbjkhjbodaejcdalhjbghjmbifmo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
ldaehenjcgkckgdeaglhkbogpgpblmoo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
dbbadpiaoifjemhjmghilpmdlldljlph,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
bllfmidjjfmafmfoiobkkcjkcddccngp,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
eaolfeenjjfedjomhajahllahaahmhjn,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,7
nogfmpkgdfgfealjjenelnmfdminfokd,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,9
fdpanfmdmcblgkecobjdhkgdnfilncfg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
meaanhhbdanomagjkjleigjfiamjhomi,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
jefdcjhphjkfcnpjpgeadcdalhglfkgp,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,7
ihgpookfigohcpicfkiogphgdiichanh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
hmonhjepfljoekiljlfoeppbilobkbmj,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,3
feapgehcpcdbigknnifmingdacdcgpdm,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
mihnakoibnncegmcibpgallmgephjepk,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
hgihlgjljkenjmbeepanjjdlfhodpidk,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
emieicecjgepgnmegendmlhhphoofcdc,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
jjdelkbelkageiaiimgnjobpgfdnfbic,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
bllkceeemjghpnindahbkoanoeakdbnc,Search Tools,0,0,0,1,0,0,0,1,1,1,0,0,8
odggddlacbipdbcchbaepmodghemmhnd,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,11
nkhlenilbcdnmekcknikcjoiappodhgm,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,5
enpignbamdhfjfipfefolmfbjhpkabpm,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
cnoopnlkkfpifcpakdifmpknciegdijj,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
aeecoplkhlfpclbiabnfkjlfkbhpbcjd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,17
mcboebgkkijdppgcdhcfopoadcpjjpak,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,12
dljhhhkhmalckpcifnelnaopioblhloo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
iaoabcdeicgaalfhijnbglgfmbakanhe,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
dfkpkfejhkakbdjpcognfglggeofeijg,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
imcnoglokbmgoophgdgbgcjhekpmjehf,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,14
pfmkhpgncahlkjmfejpijjoiichfmfhf,Search Tools,0,0,0,0,0,0,0,1,0,1,1,0,14
kboocjlbbkedggcpllfoigfnhieejebk,Search Tools,1,0,0,0,0,0,0,1,1,1,0,0,8
anpgkdeehablbkcaipgpogklglplgogd,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,14
hpcgblkjgmedkahaiamnbcmjkeggfjbh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
nommmaddkhbckokapnaefnajkggoocai,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,8
oipppoigngciofehichfgjdbacmmfipj,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,11
gbckkehkkbjbgicjoiialkjfhflhhpgl,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,5
iejmnlppimjeddnpfiljelhloaelogao,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,13
mighpmkkdfcfnkkdopfdeaddohjlankh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
bfbpdkcldahmljahencggifkfnckicfg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
pppflhkhoildnkegkkimbpgdkkomihik,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
mpcooeefegelfehalmefdeojlkinjjho,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
nagkhplkbmnpanjfjpoepjmikmegcihp,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
noaljbeinopdofhcbeoamdgjkeckdabi,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
npkahnkhjkpehefpffpnkjpgpbkhpfia,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,14
ignddgemjkghaogmfmokpfplbmoiecde,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,7
hplmgcbileifdjfahjdmpjclbkmgdhic,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,6
jfempmidaeihapfgebideoelfjgnegab,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
cmkkfgcejgljgfkpmaeajpcmiephejdd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
pkfdieeblkapoopkmlpnnlepnblgbphk,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
lbfnjfaokecmhkjaloeemhhhohfhkmik,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
gkkggkihdjikhjchneilgkkmleaocjba,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,9
jlpkmcnaabibpmimadpdpocakebgcjnd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,13
pkmlbekmippmpokjnleaehkfhelgplli,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,7
djckngmcfaagmlebedapffgigalknbkl,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,15
peppnammaibeblhmidakeecidaejbkbh,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,4
dipgoohiamjenkboinoiholclfkamlkc,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
nigpljchmlcjkhbglkdimgaplklombph,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
mhcindbdikbmkjapgfgfagefdogbalkp,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
eknigjojchipgdekpkofopafpfakmnch,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
ccjhjkkiedhcjfmbpcclkcniiponlgga,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,9
dbppijhmnaanngcbfhejflfbdecfbjfh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
ghfnbceefacfamdjbkddabkmdapjhlem,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
aaaaahnmcjcoomdncaekjkjedgagpnln,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
llkmpclahbgdahlfnnddcbnbfiloklbc,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
lgofegaajdogehngpfofankhfbemnknd,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,5
nlbhknopclnaljnmdncdodahhfiedekn,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
jjbabalpgmamghijhepnkdimbpomefbo,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,10
mkddldomnineceohhedbodbnbfkmabnb,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
fjnpcdppamipekknpbghdlmofdimgmjo,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,8
eakeomomnnhlgnfegcgmgelmdpfaeegd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
fkkjjojgnfcnfdaiokeoffaakaaaimoa,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
dgnpkmbeakjmhiopbkjdhobccihdipja,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,10
lalbidfnmdmafompodhbmppbpakipaah,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
efjdfhaddijkllkbkeljdjakphjnjaei,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,9
deafmejodpbghfognkfglagpdiinmnkd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
ehbedojfcejbfhmfedgggeipbcjimbpa,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,8
nglddggbgngenfgaelmmmhldofddjlmh,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
ajpolkacopbfgpehhoahbdbphpeapclg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
nlhdcjmbpfegggkalfajnenddapcilgb,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,19
elbfgdnahnccodkhinelmahoclapilkm,Search Tools,0,0,0,0,0,0,0,0,0,0,0,0,9
blcijdcpjpnolomdooopmmdedobljgjf,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
kmfbeecknppnhmeopojjekbonhlecfgf,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,11
gbnbbgfhfkimdiaebchfmcnmfifmlcne,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
kibpncnegfkflflpaloibobafifghkbb,Search Tools,0,0,0,0,0,0,0,1,0,0,0,0,14
bklmpkfhlbcjjpmdgcknfolcedillefl,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,9
ghfjaplknlnbahedfllhnhdeomgajnmb,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
mpblgcejmodeckhkjimpachinieeckpj,Search Tools,0,0,0,0,0,0,0,1,1,0,1,0,16
mlikhhcddekiepmagohoklonboibillj,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,8
iejndngpkobmmamgjhhmedhdhcbmaidg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
kfgpcicheodmhneglkflmggjhflimmaj,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
pnflnhjlfbcingbihmaopfpflkhdijgl,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
afiglppdonkdbkkaghbnpklddbemkbpj,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,13
dnondnbjgmjfgikdbpoaaaflpahhpicc,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,8
dkmalmnbpgklflkpknpningkffjkgadg,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,9
gdbdalnddkaodfcphgbgpbommhnifnee,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,11
cppopffhjdgeijpkpaoebneockpeehdo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
onjglgmepjkhiaopnfgfiaiiplioipbp,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
kfmkpgepphliadnfbabohebpnpgbjcal,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
dehljiokopflpeffddpbklhfohffnchh,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
nbjkepggmohahaphnfhdckpllnpnbboc,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,15
iilinnbehncdbpkpacbkieckmppmjemf,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,17
gicfklicpfppfofjfifnkfjpaoflokpb,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
hbcennhacfaagdopikcegfcobcadeocj,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
cjofoihjmijpmepjbdpjhehcgpnopmbk,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,9
cmmaefhkplbchnnedailmhcmnpghopfi,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
kkdfahnaohddaenhpefgbmkgkpnakamo,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
pjoacnohgednppackhamgfalpkffeeek,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
diihjennnjccbfiiicdfafpgoiekapld,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,6
loojndbhcafmgdpmnkipaindeedafaof,Search Tools,0,0,0,0,0,0,0,1,1,0,1,0,16
nikcbpbhlpdkbfekbiojeppjfiajfmmm,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,5
lnchkpdmhoecdaedbbbmmppgifpehnni,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,6
kalmlbhhgndofalfencmggfncedfajgj,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,18
bdebginpecoiabdjmheonjbjjoopcapm,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,16
lnlejnkgobhbdidibbjnmaamnonlfnge,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
ijloicdileadhbjdlccmbaihgjjhkmjl,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,7
mdiikcjojbiohaoechokgkdiodcfokpn,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,8
oenhhgdoajmknlojhohfldhknngileff,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,5
gbkifnmjkjmmncjcfcpdcnajlipadhem,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,12
agbfjkmjmngmkfkioadpoeonohlcmiga,Search Tools,0,0,0,0,0,0,0,1,0,0,0,0,11
boepmphdpbdnficfifejnkejlljcefjb,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
hlohamkliohlkekdnllogfoiinllomgg,Search Tools,0,0,0,0,0,0,0,1,0,1,0,0,14
gdkekpihgnieahldmbaljdlidfdgjikk,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,10
ojdhcoaehhidfcjpdodholphhgneonak,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,10
eombigpkodehcbjbcpjdjmgjigcplmma,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,14
fbnkdiommanmaggjbppgecgpekigaceb,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,14
bmhcbmnbenmcecpmpepghooflbehcack,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
hbaodldojdakgchginakjhjianfdmocb,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,9
pncbiojelaaolbfigolmdkmgbebnfdmb,Search Tools,0,0,0,1,0,0,0,1,1,1,0,0,6
mjnidfiajabokaniopjjdffbpeoadcmk,Search Tools,0,0,0,0,0,0,0,0,0,1,0,0,7
cheajkjbaknihaobmnjmbphjphoahhlp,Search Tools,0,0,0,0,0,0,0,0,1,1,0,0,11
imdlnagpdjhelkapllclmdogjobpoihg,Search Tools,0,0,0,0,0,0,0,0,1,0,0,0,7
odgmkhgpjabofenjcinopoocomeaepej,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,11
djjkamfmicdnplpdmdclgnhpeenlibhd,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,7
hjgojaoagnggpcpgocagnolhdbgplhnp,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,7
dnhmajimpgeagpcmeppoojghgjdgcoia,Search Tools,0,0,0,0,0,0,0,0,0,0,0,0,13
lijbnhoniejpjjgemoifpjklobhakinb,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,9
cgckffknepmgikkhnildjodfjobncckg,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,12
odppndlkhnicdcdoaehekegadolcboic,Search Tools,0,0,0,0,0,0,0,1,1,0,0,0,10
enofjgiadilpmldfknojklfjbeaooiap,Search Tools,0,0,0,0,0,0,0,1,1,1,0,0,16
