id,category,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS,Total Finded
kabmpaliclhihkecmkbkfgfnlgckfhnc,Productivity,3,0,0,7,0,0,0,5,5,9,1,0,13
ggpfjgcjfolgjiblbgfekmboejonlnng,Productivity,0,0,0,0,0,0,0,2,3,1,0,0,6
ofnflepdpkeffibpmnngnoonaclbjcif,Productivity,0,0,0,2,0,0,0,10,7,9,1,0,15
pcaokhgfphhgenlbiojoocfpghadcmag,Productivity,2,0,0,3,0,0,0,2,3,2,0,0,5
licimfihnglekdccgjijhmfdocplhdbk,Productivity,1,0,1,1,1,0,0,7,5,4,0,1,9
ogeebjpdeabhncjpfhgdibjajcajepgg,Productivity,0,0,0,0,0,0,1,5,7,3,0,0,12
eogonnkonlaceponfchcnefdbcbjliia,Productivity,2,0,0,2,0,0,0,7,8,6,0,0,10
ecfnenchgjbicgaooadfdmcojkcmjblk,Productivity,3,0,0,4,0,0,0,9,8,9,1,0,12
kkjfcmbefhilcekbiphpfmkihbligdef,Productivity,0,0,0,0,0,0,0,5,3,5,0,0,7
bmejphbfclcpmpohkggcjeibfilpamia,Productivity,2,1,0,1,0,0,1,11,9,4,4,1,12
efofnpgckiolloafapilchaapccpjpin,Productivity,1,0,0,2,0,0,0,10,12,3,1,0,12
bjfoplibeabdkfmbanlocafjlbbimgai,Productivity,1,0,0,2,0,0,0,8,8,7,0,0,12
bjbmfhoongjfogbbdniakknanfdgajda,Productivity,3,0,0,2,1,0,0,9,7,7,0,0,12
ehfhdfiepmimglpijcgmgclaejecmmmi,Productivity,2,0,0,2,0,0,0,8,7,7,0,0,15
pdhfkciemenekahpcoimfljmdifjllon,Productivity,2,0,0,3,0,0,0,6,6,3,0,0,8
jjgkfpddhaceehkhobjpokkgbdhendde,Productivity,2,0,0,3,0,0,1,9,13,10,0,0,15
omeiegfhlgdbkhofhlfkhgncadpekpne,Productivity,2,0,0,2,0,0,0,8,9,4,0,0,11
lachfneolllfaekncjhajmjpdbnhpeoj,Productivity,0,0,0,0,0,0,0,1,3,7,0,0,10
pljcpmepbkeakecekeepnbkkcoohngij,Productivity,2,0,0,3,0,0,0,8,4,7,2,0,8
jfkkofodnfgoogjgpfbapecgapbchhei,Productivity,1,0,0,1,0,0,1,10,12,12,5,0,15
ndjdpehmbpiedjamiaeobmgnmjmgmklf,Productivity,1,0,0,0,0,0,0,7,7,3,0,0,8
lfdldklcppajpbnepmplhilnbkfbpamd,Productivity,1,0,0,1,0,0,0,9,8,9,0,0,14
ldjkgaaoikpmhmkelcgkgacicjfbofhh,Productivity,4,0,0,4,2,0,0,6,7,9,1,2,10
doipiaodbapjbeknpeaflggfegbfjofb,Productivity,0,0,0,1,0,0,0,6,7,7,0,0,13
kghabhfjhpdmcnpbioaiodhdlfpdmpid,Productivity,0,0,0,1,0,0,0,7,6,2,0,0,8
bgoiennlbkgepofbpmfhijjaiimipckd,Productivity,0,0,0,0,0,0,0,8,7,7,0,0,12
pfcehmagbjaffaafllflljkgiknmoofb,Productivity,0,0,0,3,1,0,0,9,10,6,1,0,12
dkdedlpgdmmkkfjabffeganieamfklkm,Productivity,0,0,0,5,0,0,0,4,6,7,0,0,14
acgekcnaajgndgpkkkmojgdidgipaplh,Productivity,1,0,0,1,0,0,0,8,10,8,1,0,11
pcjlfnonnhlofafjokepiipiedjiphoh,Productivity,1,0,0,3,0,0,0,3,4,4,0,0,8
pcbjhjfodgcbadhdpponooolomfhlamg,Productivity,2,0,0,2,0,0,1,11,9,9,0,0,13
hdbnkdbhglahihjdbodmfefogcjbpgbo,Productivity,1,0,0,2,0,0,1,9,6,8,3,0,10
denelmhlogdcnnldckfohhdnhaepmpno,Productivity,2,0,0,2,0,0,0,3,4,5,0,0,7
pmaemkjbelibcgknodkoeggkohmhdnbb,Productivity,2,0,0,2,0,0,0,5,6,3,0,0,8
chcnahijkdhgcbafmocnmnbjcfckcjgi,Productivity,0,0,0,0,0,0,0,10,5,3,0,0,12
ikpfnakdmnmcafajchephhkbjhblfikf,Productivity,1,0,0,1,0,0,0,3,3,3,0,0,5
npcmfobkdnjngccjfejopolmlapblfem,Productivity,0,0,0,0,0,0,1,12,7,5,0,0,15
afkepjkhkjijehnmihjafeffkpjdiogg,Productivity,4,0,0,4,0,0,0,7,5,8,0,0,9
nlipoenfbbikpbjkfpfillcgkoblgpmj,Productivity,7,0,0,9,0,0,0,13,15,10,0,0,15
gkdbahjnklpeginbhadbfbccgjipbfki,Productivity,1,0,0,2,0,0,0,5,6,2,0,0,7
bepnbjanekhidnggbihpgmajjfgicobk,Productivity,0,0,0,0,0,0,0,7,5,7,1,0,12
kaaalbpgkcljgpbbmnnndchegnmfomjm,Productivity,1,0,0,1,0,0,0,5,6,5,0,0,8
obmpolgpfgdopelnnnmpnbioiecpnamk,Productivity,1,1,0,1,0,0,0,3,1,7,0,0,13
hijkflhhocjhknnafhmafolcckldoadh,Productivity,1,0,0,1,0,0,1,9,6,5,2,0,14
cfikodnmhcfijllkkiaangekcocodgpo,Productivity,1,0,0,2,0,0,0,7,7,3,0,0,9
lpbpfdjgcjefomonjpibbklkcpaijnbl,Productivity,1,0,0,1,0,0,0,8,7,9,0,0,12
dmpidjgcmpogacihhpdipiepmahlabne,Productivity,1,0,0,2,0,0,0,2,3,2,0,0,3
cbpekbfkaeohicbbppdpaiaohacmpmnd,Productivity,2,0,0,6,0,0,0,9,10,11,0,0,15
fllccngfidnaodpdaihddmnnhgbklllm,Productivity,1,0,0,1,0,0,0,5,6,4,0,0,7
gnbfbgjelljpkkcohlgengifahidgnme,Productivity,1,0,0,1,1,0,0,3,3,3,0,0,7
jmpgnnmdbhopemjcmfgghneloggnjhli,Productivity,0,0,0,0,0,0,0,2,1,1,0,0,2
coeeccnnaonnljjhoonkmmoihpibgane,Productivity,2,0,0,4,0,0,0,10,10,6,0,0,13
hhhkpbfhidppneehkmnakijcmlfipejm,Productivity,3,0,0,3,0,0,0,5,6,5,0,0,9
emggakpfjmpnbhceddojakeaonegfecd,Productivity,2,1,0,2,2,1,5,10,8,4,2,0,13
ikdncbjpcpkheefmnbicggciklkeebmp,Productivity,0,0,0,0,0,0,0,7,7,5,1,0,13
dnbpmmmfnbboglfbokkmoedmghldmmca,Productivity,1,0,0,1,0,0,4,13,9,7,2,0,15
oogpehhghgfaeojjbflgeemilhkhgbhe,Productivity,0,0,0,0,0,0,1,9,9,5,2,0,10
blbifcidolpiceehdgfhcfcnainjmcmj,Productivity,0,0,0,0,0,0,0,7,7,3,0,0,9
agiphbdajhopgbebkliclhehapifkdok,Productivity,1,0,0,2,0,0,1,8,7,11,0,0,15
cghbofnmlhjphodbiagknegoljaboada,Productivity,2,0,0,3,0,0,1,8,9,7,0,1,12
agbhcnkkohkomabkadaojnmmedjpofna,Productivity,6,0,0,6,1,0,0,12,12,10,0,0,13
agfekjndkedoakoeahndfnjilkifbicn,Productivity,2,0,0,3,0,0,0,11,11,6,0,0,12
ekdhjigmjofejhonohfmmhklbkcgpcmd,Productivity,3,0,0,4,0,0,0,7,7,5,2,0,8
ebnlpahabbpbkpfcfdkcegkippoboocp,Productivity,3,0,0,3,1,0,1,10,7,9,1,0,13
lcaajcnacljidbdlcalnfhckalkohbej,Productivity,3,0,0,2,0,0,0,7,7,3,2,0,13
igbahmkffbagkepelepkldjiknhbklga,Productivity,0,0,0,0,0,0,0,4,5,4,2,0,9
hlbkkfgplamgidcmijjcglabmiekfech,Productivity,1,0,0,2,0,0,0,12,12,6,3,0,13
ngipcngnpmdliaplplpbcafanecgalpg,Productivity,2,0,0,3,0,0,0,9,7,6,0,0,10
ngjpnbpiioibbibebepcbbmondjckajg,Productivity,2,0,0,3,1,0,0,9,8,7,2,2,12
hphjegonpdinfmflbdfacnocjhpbhmec,Productivity,1,0,0,2,0,0,0,11,6,6,2,0,11
dfhaknkfkemfajjhmkikhhaiafkhphak,Productivity,3,2,0,3,0,2,4,11,6,8,4,2,15
pfjninionlecmhganagpckidcmhgjlhd,Productivity,4,0,0,6,1,0,0,9,9,11,1,0,15
mkkicnlinnjfgjkegiomemdeleniiojl,Productivity,3,0,0,4,0,0,0,14,15,7,1,0,17
cfcmijalplpjkfihjkdjdkckkglehgcf,Productivity,2,0,0,2,0,0,0,9,8,7,1,0,13
aepfdoldflokikbbcpnfifkacpfakmjc,Productivity,2,0,0,3,0,0,0,8,5,5,0,0,10
egiemoacchfofdhhlfhkdcacgaopncmi,Productivity,3,0,0,3,1,0,2,9,11,8,1,0,14
ckdkgoogioikcpmpmoecocgfdangpecg,Productivity,2,1,0,2,0,0,0,7,4,10,0,0,12
bcdjdbiiohahlfdochlfbbplnfgakhmk,Productivity,1,0,0,0,1,0,1,2,3,5,0,0,5
gcikdkpooobdlgkkimomdgochmclliek,Productivity,2,0,0,2,0,0,0,8,10,9,0,0,14
bmajknmefligkcimgmleblmgjhlbbjoa,Productivity,3,0,0,3,0,0,0,8,8,3,1,0,10
pejdijmoenmkgeppbflobdenhhabjlaj,Productivity,1,0,0,2,0,0,0,5,4,3,0,0,5
plkdnpjpnhhnmigmekaocdfokkmebdnm,Productivity,4,0,0,4,0,1,1,9,12,6,1,0,13
fpfcdfeaahhipingeghaimebbbigbpoi,Productivity,0,0,0,1,0,0,0,9,6,5,0,0,9
jgapgnoonjgchibeajphaejhabcnklbn,Productivity,0,0,0,1,0,0,0,8,8,6,1,0,11
npamdkabjncnnoaofdjcaipmnccofeem,Productivity,3,0,1,4,0,0,0,6,7,7,1,0,10
klhbhofldpbbfnlehcbmmabijahkkdbb,Productivity,3,0,0,3,1,0,1,7,8,8,0,0,12
fjigcjlanchllpeihhhpinnpdokigpco,Productivity,3,0,0,4,1,0,0,12,9,12,0,0,18
hmbbnfkcmhgeaaifnieaiiifcoogkjbh,Productivity,0,0,0,1,0,0,0,4,3,3,0,0,6
kbdobpkcobapldadlpcjbjijmjnjfddk,Productivity,2,0,0,3,0,0,0,10,9,7,0,0,14
pciimepggbbcaockfjpoblhjdncaefln,Productivity,2,0,0,4,0,0,0,7,4,5,0,0,9
begjgpnhkkjklaiccjopkmglckefhkeh,Productivity,0,0,0,0,0,0,1,5,5,6,0,0,11
ekibdoidhdaoifhkeooebobeeaemcnpi,Productivity,2,1,0,2,0,0,0,7,7,4,1,0,9
ocjpbhmejkcfepjmledhecbgnfddiidg,Productivity,3,0,0,4,1,0,1,12,14,11,1,0,17
ifdohigcoeghoomeebiaiafohobheedc,Productivity,2,0,0,3,1,1,0,3,4,6,1,0,10
nofdpbenickbjghcdhapegiimmdinblo,Productivity,0,0,0,0,0,0,0,2,1,2,1,0,2
dhnacegooljnejkdlpepjgklfmphpikg,Productivity,1,0,0,2,0,0,1,7,7,7,0,0,10
geoeneabkogehpeekbeadhpipofhaakf,Productivity,4,0,0,6,0,0,0,7,4,7,0,0,13
ocjbpgpemnljahbglalepikiolcidamm,Productivity,4,1,0,6,0,0,0,12,10,8,6,0,15
aamlmmgomnojfgfcingnikjbjgmgdpgi,Productivity,4,0,0,4,0,0,0,8,5,6,2,0,9
bgkanlpcmdofcgadmpkeifiobdlkaceg,Productivity,0,0,0,1,0,0,0,4,3,3,0,0,4
iapdnheekciiecjijobcglkcgeckpoia,Productivity,1,0,0,1,0,0,0,8,8,8,0,0,9
bnlhehcgpmfpfceghjccbpmbnfpaedgj,Productivity,2,0,0,9,1,0,0,10,7,6,1,0,11
obghclocpdgcekcognpkblghkedcpdgd,Productivity,5,0,0,5,0,0,1,18,15,8,0,0,18
mgpmjkcecbcfjfhggeocelnhglfjgpjb,Productivity,2,0,0,2,0,1,0,11,11,8,1,0,16
mgclnkjidcggfeigjhdgeicomfnfjola,Productivity,1,0,0,3,0,0,0,8,9,5,0,0,9
anlbgefehfaoddhbdeodadgoifdjkbeg,Productivity,0,0,0,0,0,0,0,4,5,3,0,0,8
ohhmmflcnoeehggpiakblhkclhflkcca,Productivity,1,0,0,2,0,0,0,5,5,4,0,0,8
ahnanjpbkghcdgmlchbcfoiefnifjeni,Productivity,2,0,0,2,0,1,2,12,11,10,8,0,13
dmbihikakflbaipddokldeaobgmfhicl,Productivity,2,0,0,2,0,0,0,11,11,10,2,0,15
bmhgibpiicbffanngfodeeinbachkmlf,Productivity,1,1,0,1,0,0,1,3,2,6,0,0,13
pcaignlemnggjimojmogfjpnpeongamj,Productivity,1,0,0,3,0,0,0,5,5,5,1,0,6
ljfoaeaaojcefkmljglbbphcoclnodnm,Productivity,0,0,0,0,0,0,0,5,8,7,0,0,11
odaegfdpkolgbdaeibcebmibmibchbce,Productivity,1,0,0,1,0,0,0,8,6,6,1,1,8
jdddgaicdjdhmapdkkcmbfhkonlogofo,Productivity,5,1,1,6,0,1,0,15,14,7,2,0,18
pompcadlnlfknkpcdejdekmghpidenop,Productivity,3,0,0,4,1,0,0,9,9,8,0,0,12
biifbpljkjdpdfioebhhpcbiehhcckop,Productivity,0,0,0,1,0,0,0,5,5,4,0,0,8
ifgoglidnjmjnfbiajimpkbplidgjfnm,Productivity,0,0,0,0,0,0,0,7,5,8,0,0,12
bdjldefoefllegplkmbmdkjibnlghinb,Productivity,2,0,0,2,0,0,0,8,3,6,1,0,8
efpafhbhmaaablohdedjpknjgihllobj,Productivity,0,0,0,0,0,0,0,1,2,1,0,0,5
dcdfjddkdjkaohjceimnbgniajaholfl,Productivity,0,0,0,0,0,0,0,8,2,3,0,0,8
klioagabdlbmbhomedhkfkjggelmfclg,Productivity,1,0,0,1,0,0,0,2,3,4,0,0,7
acmpjoojinfcfpamnhnmkmpfipmagige,Productivity,3,0,0,3,0,0,0,6,6,8,1,0,11
fffpcpifbaimmmmclpmfhjgbiokbhnea,Productivity,1,0,0,3,0,0,1,10,11,9,0,0,17
jhkhghambhobggbogllhhijapjlahccd,Productivity,2,0,0,4,0,0,3,13,11,8,1,0,16
ehioadfofinkhoodkdhnhnpeijopeeek,Productivity,1,0,0,1,0,0,0,11,11,5,0,0,11
ipfmllabjahganhmojgkdfabahmdoaeb,Productivity,0,0,0,1,0,0,0,1,3,3,1,0,6
jiemccbhkibcfkhhpejgaochbcgkoclh,Productivity,0,0,0,0,0,0,0,2,3,4,2,0,10
cnnijgbmfnojcagijimgdnpkibioehgi,Productivity,1,0,0,0,0,0,0,12,12,4,0,0,12
ifcbancipcamaoahadiaceliinnimjkd,Productivity,3,1,0,3,2,0,0,11,10,10,0,0,16
afhokbldaaeggpigpijmomaooflpikji,Productivity,2,0,0,2,0,0,0,8,5,9,0,0,17
gjaffkjplmcnjonnmoagianaeacjfipj,Productivity,2,0,0,3,0,0,0,11,9,6,1,0,13
ngjndhfppbmlpgfmchefjkbhigbhpphi,Productivity,0,0,0,1,0,0,0,8,8,6,0,0,9
nmogopjdbhhnbkiklkdahphkdpbjfine,Productivity,1,0,0,0,0,0,1,11,11,6,9,0,12
bbnbolicpafojaolnanikcokijmpnmdj,Productivity,2,0,0,2,0,0,0,7,5,7,1,0,15
fhhkgjlaahkcamgoabbdjioemjefgnfl,Productivity,2,0,0,3,1,0,0,8,9,4,0,0,10
jkfnehckplkpicbhiajnggoendjcendc,Productivity,2,0,0,2,1,0,0,2,1,2,0,0,4
nbgpmjdmplldckdiolbacdflmebgnoij,Productivity,2,0,0,6,3,0,0,8,5,5,3,0,9
ehildbclipkplmjfidlkkplaieiglaml,Productivity,3,0,0,3,2,0,0,8,7,7,0,0,11
mgfimamalehopehjnabpngnpjkkoknpj,Productivity,6,0,0,8,2,0,0,15,15,12,3,1,18
bmbibjbogfajngokpimdibcmmopddkgp,Productivity,1,0,0,1,0,0,0,12,13,5,0,0,13
hhjlfjobhfhlmlmggkfcpkmbmodakigk,Productivity,2,0,0,3,1,0,0,5,5,4,0,0,6
deopknpmicacphpkjnekiodlocjehohn,Productivity,0,0,0,1,0,0,0,7,6,5,4,0,12
akoaofleglimjejcdodgocaicfjbmhkc,Productivity,2,0,0,3,0,0,2,8,9,7,1,0,12
lkojanndldacefnheadfllagjhfjkibf,Productivity,2,0,0,2,1,0,2,2,3,5,0,0,8
oajoiplecjojajlcghpolggflnbiljlh,Productivity,4,0,0,6,0,0,0,10,9,7,0,0,11
cnggkjkkjedmicnpnlkfonfggbamdopl,Productivity,2,0,0,2,1,0,0,7,3,4,0,0,9
koihlnebibfaogeedocklbnbnkggllbo,Productivity,2,0,0,2,0,0,0,2,1,4,0,0,5
lkedddecjljlekbdhnifmjaacdaighpb,Productivity,0,0,0,1,1,0,0,7,7,8,0,0,12
jeegdkkmnjonkoefmnhokohkbheoeadi,Productivity,5,0,0,5,0,0,0,8,8,11,1,0,13
millhogpkdjaijnohcneabakkbjlbnjf,Productivity,3,0,0,3,1,0,1,10,9,6,1,0,12
ffanfglmmgllkfocaphdgphnhgeibodc,Productivity,4,0,0,5,3,0,0,5,4,8,0,0,10
klmkhcojgbaliikoaiekeohkloeaojnj,Productivity,1,0,0,1,0,0,1,5,9,6,3,0,12
gdggejmdplkjpcfkgechoapgbanaodil,Productivity,3,1,0,2,0,0,0,7,6,10,0,0,13
jjmdplljmniahpamcmabdnahmjdlikpm,Productivity,1,0,0,3,0,0,0,4,5,3,0,0,6
gpnamnenmgodpcjbcholbcljebpholbd,Productivity,1,0,0,2,0,0,2,4,3,4,1,0,14
dcllegmdokiceklcgfgeabebieaedhmh,Productivity,1,0,0,2,1,0,1,9,8,6,1,0,9
igfflldlpdonppehjmoaaobmhnjciold,Productivity,2,0,0,2,0,0,0,8,5,6,0,0,11
plgkaedealnnbkngbdgiilehecfbaklm,Productivity,0,0,0,0,0,0,0,11,13,8,3,0,16
dlbbmmeaglbjmlddnpdbfhcpepnkfofk,Productivity,1,0,0,2,0,0,0,8,6,6,0,0,12
milammgjlcmebbiiikmbfjjlcjepdilg,Productivity,2,0,1,2,1,0,0,10,10,5,2,0,14
kpglmgokclmmgdghgekkiikeopcpaecl,Productivity,1,0,0,2,0,0,0,11,13,8,1,0,15
idkbflehoaffjlpoblldieokepdbcmal,Productivity,0,0,0,1,0,0,0,4,5,5,0,0,7
ffiigdofomnobeoloeinmlcocdifgiaa,Productivity,4,0,0,6,0,0,0,7,8,10,0,0,13
pgkbamepfancendhdabmfjggipmccnmm,Productivity,1,0,0,2,0,0,1,9,4,9,2,0,14
hjeefojfladfblginajipndoignieabl,Productivity,2,0,0,1,0,0,0,7,9,7,0,0,9
clbaknconpfidmdklcaggmjbbbbmknmo,Productivity,1,0,0,1,0,0,0,5,6,3,0,0,7
mkmologpkeekbagakmdaompcifkfghgm,Productivity,1,0,0,2,0,0,0,9,7,3,2,0,11
einnffiilpmgldkapbikhkeicohlaapj,Productivity,4,0,0,7,0,0,0,15,15,7,2,0,16
lnmpfngofkohjhmgpnjmcmkgkgjajdii,Productivity,2,0,0,2,0,0,0,7,4,9,0,0,12
daijkmgbkghfkiiioldlecigaabdbojb,Productivity,2,0,0,3,0,0,0,6,3,9,0,0,11
jmfopcggkdciofgckgnhcoacjjipopjc,Productivity,5,0,1,4,1,0,1,11,13,9,0,0,14
lmppdpldfpfdlipofacekcfleacbbncp,Productivity,0,0,0,0,0,0,0,4,4,4,0,0,8
madpkfiookjheoelejhkkgmomebgpnja,Productivity,0,0,0,0,0,0,0,8,11,8,1,0,11
abhmlodanpjhefabiedknpcdihmghiha,Productivity,1,0,0,2,0,0,0,4,2,3,0,0,6
lpcdfhjklgjchkpphafdcadodnbgkllm,Productivity,1,0,0,2,0,0,0,8,9,7,0,0,11
dianhjeekidmddlehcoahkmdmbmggcbm,Productivity,3,0,0,3,0,0,0,7,5,5,2,0,10
gbblbfjkpgmkiebfgcddokfmbdldbcoj,Productivity,0,0,0,0,0,0,0,3,2,3,0,0,11
obnpeaombgmhcglppeoahakegpbcjlmj,Productivity,2,0,0,2,0,0,0,4,4,5,0,0,6
mfdklpflbmbhldnjohkpdfaclaklphak,Productivity,2,0,0,3,1,0,0,8,8,3,0,0,11
dpkmndablgcmfdolfagpiggkaicgocfk,Productivity,1,0,0,2,0,0,0,8,7,6,2,0,9
fniebmaepndngldhgcjgaoelbplghfnf,Productivity,4,0,0,4,0,0,0,9,8,10,1,0,14
ekjmcfghjgnplkmpmacbjknfbkdgbabc,Productivity,0,0,0,0,0,0,0,8,7,8,0,0,14
kddbjmggjbbkfkpajcaccfpoonfehhab,Productivity,1,0,0,1,0,0,0,5,5,2,0,0,5
nmbnplconpabganmknpfofmgblghkjpd,Productivity,2,0,0,3,1,0,0,7,7,7,1,1,10
lohlpbknpcngpjifmofkidennikljlfi,Productivity,2,0,0,2,0,0,0,7,5,6,1,0,11
gpdjfeaipjkdapdfkobjphpabnmogman,Productivity,0,0,0,0,0,0,0,6,4,4,0,0,7
mmgdpdodbmledhfldedhoechpchkdhda,Productivity,1,0,0,1,0,0,0,7,5,7,0,0,9
knhikkmankphpmladidegpkbfhofonid,Productivity,0,0,0,2,0,0,0,6,5,2,0,0,6
gfbliohnnapiefjpjlpjnehglfpaknnc,Productivity,0,0,0,0,0,0,0,4,7,6,0,0,9
ogmonhnolabdebjebfafnhnkemikgaja,Productivity,2,0,0,2,0,0,0,8,6,8,0,0,12
obidoeddpakjpemdeggdhahhmeglpbdg,Productivity,1,0,0,2,0,0,2,2,2,1,1,0,9
ljdjaolmpenbokloahfaaifcpbgeojgi,Productivity,1,0,0,1,0,0,0,7,6,4,0,0,10
acfblhlodbfnocogojghkgnpoellplll,Productivity,2,0,0,1,0,0,1,9,10,10,3,0,15
lojgckjlhpmcefkhdcdjlgmjflpaeeph,Productivity,1,0,0,1,0,0,0,11,11,4,6,0,11
feodekcipceogpeomnijgmdlmocbggbi,Productivity,1,0,0,1,0,0,1,5,11,7,1,1,11
nonnoadnmfbgnjgpgbcofljnnfolmeon,Productivity,1,0,0,2,0,0,0,6,6,5,2,0,10
bfcbbacbocekkpbnmdnjpfhiplplnogd,Productivity,0,0,0,1,0,0,0,8,9,3,2,0,11
jnpkhnfdjmmepjlicmpncmibmiabahle,Productivity,0,0,0,0,0,0,0,6,4,4,0,0,8
gdkadbhiemijfpoochcieonikoaciapi,Productivity,2,0,0,2,0,0,0,15,12,12,0,0,17
ilgcnhelpchnceeipipijaljkblbcobl,Productivity,2,0,0,4,2,0,2,11,8,5,1,1,14
ppfadmniemdflllcclfjodinbdnlapjj,Productivity,1,0,0,1,0,0,0,8,10,6,0,0,10
ngggmckedcdhpleghkbkcidhmghjlffi,Productivity,0,0,0,1,0,0,0,10,8,3,1,0,12
bbjaebmlimmbilliimglcflnjbmajkop,Productivity,2,0,0,3,0,0,0,3,2,2,0,0,4
kikpglmmgmijalmmjjblgndfibdhlmcl,Productivity,3,0,0,4,0,0,0,14,12,5,2,0,14
gpkdlgnngkiiphplplodblijekhnjjob,Productivity,4,0,0,4,1,0,1,12,12,7,0,0,13
cimmbifnciobjhchpimjekibbndgmkfk,Productivity,2,0,0,2,0,0,2,9,12,7,2,0,14
gknodemjjckmkncijnedcpogffimkmbm,Productivity,2,0,0,2,0,0,2,9,12,12,1,0,15
nnphljpbeilcnkgijeflhkpclomfalae,Productivity,2,0,0,4,0,0,0,7,7,5,0,0,12
kgcdejafchphklflmceebojaakndnijl,Productivity,0,0,0,2,0,0,0,4,4,5,0,0,13
cjpgpgalkobnmeomppdliacomnapgnje,Productivity,4,0,0,4,1,0,1,6,6,9,1,0,12
aelajlnnpleicaijgbllglpkhpichfnl,Productivity,1,0,0,2,0,0,0,6,5,5,1,0,8
iljeanpdodmbpnaikohkdgehdgghijdi,Productivity,2,1,0,2,1,1,0,7,6,3,1,0,12
mclkkofklkfljcocdinagocijmpgbhab,Productivity,1,0,0,2,0,0,0,11,13,7,2,0,14
mdlnjfcpdiaclglfbdkbleiamdafilil,Productivity,3,0,0,3,1,0,1,10,8,8,3,1,13
kmflnokojegekcndeglpilhaaecofcoh,Productivity,3,0,0,3,1,0,0,6,5,8,0,0,9
gjgkihffjjpkgdgnilikghdlidacfbob,Productivity,0,0,0,0,0,0,0,2,4,3,0,0,7
dpinfolakhcnlgkdbodgabnliglebhbg,Productivity,0,0,0,0,0,0,0,6,7,6,0,0,7
idlmcjohnlicpdbheeekjjecofdihfee,Productivity,1,0,0,1,0,0,0,4,6,4,0,0,9
hfceddghiillmnhcbpenkhofgpkdonbl,Productivity,0,0,0,0,0,0,0,2,1,2,0,0,2
lindoidjopfcoedecpmfkgagmbhmjopc,Productivity,3,0,0,3,2,0,0,9,10,8,1,0,12
gmajfgfhedkhbaaldckpapeaebnfomfh,Productivity,3,1,0,3,0,0,0,7,8,8,1,1,11
jnbabccejebnlmnjendoibdlbpbgbham,Productivity,1,0,0,1,0,0,1,8,12,6,1,0,12
dkafglpopfolodkamkeeffkedbjjfdkg,Productivity,0,0,0,0,0,0,1,3,4,4,0,0,9
bfnpicnmfkbhafhbdnbdjkmbbdidnhii,Productivity,2,0,0,2,1,0,0,10,10,6,1,0,13
meknjnnbopmmccikeageadhhdhmkhfjn,Productivity,4,0,1,4,1,0,0,9,6,8,1,0,13
nppjhpokbnmnhjioabnjhajpjagkbipi,Productivity,0,0,0,2,0,0,2,4,3,8,0,0,11
cjkogifapcahjpeaapafjfhickhanelp,Productivity,2,0,0,3,0,0,0,9,5,5,1,0,9
hjbfbllnfhppnhjdhhbmjabikmkfekgf,Productivity,4,1,1,5,2,0,1,9,6,6,2,1,9
mgeiegppbijplpchicnhficpineemdel,Productivity,3,0,0,4,0,0,0,13,10,9,0,0,13
pfiicfaacbohjgafilobfpflbeoffokm,Productivity,3,0,0,2,0,0,1,8,12,10,0,0,13
cfejlegekapphcfkbgbbiomoabhgjboc,Productivity,5,0,0,5,0,1,0,9,6,6,0,0,13
caeebcagcpmjhlmndepapcokebchemij,Productivity,0,0,0,0,0,0,0,9,7,5,4,0,9
aaljkmfaccfbmfpikhbefmpjcnmaiccd,Productivity,1,0,0,3,0,0,0,10,9,6,2,0,10
olhcajgllkpacioibcjiniefblpmpech,Productivity,2,0,0,2,0,0,0,3,4,5,0,0,9
bcoocjebknnbkafliolenjhmgidfmhib,Productivity,2,0,0,3,0,0,0,4,8,6,0,0,11
ihandlmihalbnbdimedpgoncigagfaai,Productivity,3,0,0,3,0,0,0,4,4,6,1,0,9
lkmhokjblilihhdpiicmbgdknombioif,Productivity,0,0,0,0,0,0,0,2,0,2,0,0,2
fcmpknibkojfpfelgndildinbpknnlbp,Productivity,0,0,0,1,0,0,1,4,5,2,2,0,10
bmikpgodpkclnkgmnpphehdgcimmided,Productivity,4,0,0,4,0,0,0,10,11,7,5,0,17
picalhhlpcjhonibabfigihelpmpadel,Productivity,4,0,0,4,0,0,0,8,7,5,1,0,10
ihnfodlbkhgjnbheemjhkjfkfglgbdgc,Productivity,1,0,0,0,0,0,0,6,6,5,0,0,11
peoapnglceoafojobbkpohnojniabmkd,Productivity,1,0,0,1,0,0,0,4,2,4,1,0,9
mdeenjjhjifdckljhclkbcaoijgnmmch,Productivity,1,0,0,2,0,0,0,9,7,8,0,0,10
efmdcdlehpakgjdedjimhiojdjebenlj,Productivity,0,0,0,1,0,0,0,7,6,9,0,0,14
abfimpkhacgimamjbiegeoponlepcbob,Productivity,1,0,0,1,0,0,0,10,8,4,0,0,14
koeeegbghbokaeaikifjhdbbkjbolcep,Productivity,3,0,0,2,0,0,1,11,12,7,0,0,13
bojoaicnoeaidadckjnpnmjilblgkakp,Productivity,1,0,0,2,0,0,0,3,4,2,0,0,8
apeedfimkabfplahbheklbeoheheipfd,Productivity,4,0,0,3,0,1,0,9,8,8,0,0,11
gbopfkmikkefmlhpbjdghmgialgoeogo,Productivity,2,0,0,5,1,0,0,9,11,7,0,0,15
galmbahkkfoamnppdgknnblgdlmmopbi,Productivity,0,0,0,1,0,0,0,4,0,2,0,0,4
