ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
nhnfcgpcbfclhfafjlooihdfghaeinfc,-1,0,1,0,0,1,1,0,0,0,-1,1
kchfmpdcejfkipopnolndinkeoipnoia,-1,0,0,0,0,1,1,0,0,0,0,1
clcbpepidaphghjahkionjhffkolcpek,0,0,0,1,0,1,1,0,0,1,0,1
kmpjlmphchcgohajkpfnocilmdcfkegd,0,0,0,-1,0,1,0,0,0,0,0,1
cedkkpjolghccafognlkficihjmfedhc,0,0,0,1,1,0,0,1,1,-1,1,1
flieckppkcgagklbnnhnkkeladdghogp,0,0,0,1,1,0,0,0,0,0,0,1
gbgcpddajclaokffififldncmfekdfjn,0,0,0,1,1,1,1,0,0,1,0,1
ojaffphbffmdaicdkahnmihipclmepok,1,0,0,0,1,1,1,0,0,0,0,1
akgpcdalpfphjmfifkmfbpdmgdmeeaeo,0,0,0,0,1,1,1,1,1,0,0,1
lkdokbndiffkmddlfpbjiokmfkafmgkm,0,0,0,1,0,1,1,0,0,0,0,1
nohphjepbjannpjpmodlcgdlialokkpd,-1,0,0,0,0,1,1,1,1,0,0,1
ndigigcelppbfkojeoejcailklonljah,0,0,0,1,1,0,0,0,0,-1,1,1
cijidiollmnkegoghpfobabpecdkeiah,0,0,1,0,1,1,1,0,0,1,-1,1
ndnaehgpjlnokgebbaldlmgkapkpjkkb,-1,0,0,0,1,1,1,0,0,0,-1,1
dmngfggkdcjejjgbfemebfomkphgcena,-1,0,0,0,1,1,1,0,0,0,0,1
nppebppdfdmnlmjfpfjjfeeeocmhledj,0,0,0,0,0,1,1,0,0,0,0,1
hbihkmdifofjofeoaoppajjpcjcpgndk,0,0,0,0,0,1,0,0,0,-1,1,0
iiijcjlkdiolgjlchofcehnenjijmpoc,0,1,0,1,1,1,1,0,0,1,0,1
fdcgdnkidjaadafnichfpabhfomcebme,0,0,0,1,0,1,0,0,0,1,-1,1
maanaljajdhhnllllmhmiiboodmoffon,0,0,0,1,1,0,0,0,0,0,1,1
afpbjjgbdimpioenaedcjgkaigggcdpp,0,0,0,0,0,1,1,0,0,0,0,1
lfjnmopldodmmdhddmeacgjnjeakjpki,-1,0,0,0,1,1,1,0,0,0,1,1
lodjfjlkodalimdjgncejhkadjhacgki,0,0,0,1,0,1,1,0,0,1,0,1
kmdfbacgombndnllogoijhnggalgmkon,1,0,0,0,0,1,1,0,0,0,1,1
emngkmlligggbbiioginlkphcmffbncb,0,0,0,1,0,1,1,0,0,1,-1,1
efoelbbfbknfhpmgclpcdbkoieedkkai,0,0,0,1,0,1,0,0,0,1,1,1
hicfolagolebmjahkldfohbmphcoddoh,0,0,0,1,1,1,1,0,0,1,1,1
lifandhbnamngfjlgbnpgoklmcmihgnh,0,0,0,0,0,0,0,0,0,-1,1,1
ibpbamgbgdeaiabiedppnlpiegijnbdp,0,0,0,1,0,1,1,0,0,1,0,1
ljojmlmdapmnibgflmmminacbjebjpno,0,0,0,1,1,1,1,1,1,0,1,1
nnnnnpmcdcloafmfkiihafnjidjkfmek,0,0,0,1,0,1,1,0,0,1,0,1
jfpjkgdpgdbddknpgplfkjjfncenlmkf,-1,0,0,0,1,1,1,0,0,0,0,1
iklgljbighkgbjoecoddejooldolenbj,0,0,0,0,1,0,0,0,0,0,0,1
idahiicmmneinnceklagffdlmgdmdnhc,-1,0,0,0,0,1,1,1,0,0,0,1
onaoeoekeoebnkagnlhoojobfhemoldp,0,0,0,0,0,1,1,0,0,0,-1,1
plpmggfglncceinmilojdkiijhmajkjh,0,0,0,0,0,1,1,0,0,1,-1,1
lblebdecfhdegbeoejplcpmhibbkbkin,0,0,1,1,1,1,1,0,0,0,-1,1
jedieiamjmoflcknjdjhpieklepfglin,-1,0,0,0,1,1,1,0,1,0,-1,1
cnhdhnmhifccommgdjngibcbjmlpckog,0,0,0,0,0,0,1,0,1,1,1,1
klbjoijggpdjojfghimfjebmejgikbco,0,0,0,1,0,1,1,0,0,0,1,1
npgimkapccfidfkfoklhpkgmhgfejhbj,0,0,1,1,0,1,1,0,0,1,-1,1
kkilomkmpmkbdnfelcpgckmpcaemjcdh,0,0,0,1,0,1,1,0,0,0,0,1
bnijmipndnicefcdbhgcjoognndbgkep,-1,0,0,0,0,1,1,0,0,0,-1,1
lokokngjgnkhkphdhfogpnendndolglf,0,0,0,1,0,1,1,0,0,1,-1,1
omkhcojfbdmammghnnhhnbfcedllekbf,0,0,0,0,1,0,0,0,1,0,0,0
fialfmcgpibjgdoeodaondepigiiddio,0,0,0,1,0,1,1,0,0,1,0,1
knajdeaocbpmfghhmijicidfcmdgbdpm,-1,0,0,-1,0,1,0,0,0,-1,0,1
aholpfdialjgjfhomihkjbmgjidlcdno,0,0,1,1,0,1,1,0,0,0,0,1
pagahecnnmjjlpoakhagcpnalaodfbkk,0,0,0,1,0,1,1,0,0,1,0,1
ilhmkkocekbajiikponcokjdabiipecj,0,0,0,1,1,1,1,0,0,0,0,1
lhannfkhjdhmibllojbbdjdbpegidojj,-1,0,0,0,1,1,1,0,0,0,0,1
jjpnjgokjliifohebndjpjakibhhgmpe,0,0,0,-1,0,0,0,0,1,1,0,1
kcigpjcafekokoclamfendmaapcljead,0,0,0,1,0,1,1,1,1,0,0,1
popaiegponeiefbiddhmaphpbdjoegff,0,0,0,1,0,1,1,0,0,1,0,1
nancamaalaciknodndipfgknfmlhlnkp,0,0,0,1,0,1,1,1,0,0,0,1
jidbibpgnkfcgbkmkdigiecmnakkheae,0,0,0,0,1,0,0,1,1,0,0,0
mpiodijhokgodhhofbcjdecpffjipkle,0,0,0,0,0,1,1,0,0,0,0,1
hfbiabiflljddpmkngbjkgoenmeijcnl,-1,0,0,0,1,-1,0,0,1,0,0,1
ldpnglhpjggmlbjljaocbgfnnfoicale,0,0,0,0,0,1,1,0,0,0,0,1
kpcibgnngaaabebmcabmkocdokepdaki,-1,0,0,-1,0,0,1,0,1,0,1,1
bgbbodmalbdabpfacpfhigapcoadfeni,0,0,0,0,0,0,0,0,1,0,0,1
gfjfndigkjbiabgckjpngijjdkmebeje,0,0,0,1,1,0,0,0,1,-1,1,1
ecaieeiecbdhkcgknidmfelflleobbnp,0,1,0,1,1,1,1,0,0,1,0,1
lebnbbelmoldckicifenpmbcoijbliec,0,0,0,1,1,0,0,0,0,0,0,1
nanjmdknhkinifnkgdcggcfnhdaammmj,-1,0,1,0,0,1,1,0,0,0,0,1
boapjdphamdkfjfdibbdpcemcdncfhjf,-1,0,0,0,1,1,1,0,0,0,0,1
ajjloplcjllkammemhenacfjcccockde,1,0,0,0,1,1,1,1,0,0,0,1
lcpbnbfepmcojaoaampamjkbfhgofmnh,-1,0,0,-1,1,0,0,0,0,-1,0,0
jmjbgcjbgmcfgbgikmbdioggjlhjegpp,0,0,0,1,1,1,1,0,0,1,1,1
ahbkhnpmoamidjgbneafjipbmdfpefad,-1,0,0,0,-1,1,1,0,0,0,-1,1
lnfdmdhmfbimhhpaeocncdlhiodoblbd,0,0,0,1,1,1,1,0,0,1,-1,1
fbeiiganbeffhobegddakpmplljhmfnd,0,0,1,1,0,1,1,0,0,1,0,1
ohhmlnnajlcehkjjofonealejioaljio,0,0,0,1,0,1,1,0,0,0,0,1
biamddnmaknjcjddnagdndhainhbfkdm,0,0,0,1,0,1,1,0,0,1,0,1
bkpbbgamafafcnfgbbpeodjjapdpimef,-1,0,0,1,0,1,1,1,1,1,0,1
ndidogegapfaolpcebadjknkdlladffa,-1,0,0,0,0,1,1,0,0,0,0,1
gegoiaepkaenbbckeiihfkjogfhmhjbg,0,0,0,0,0,0,0,0,0,0,1,1
pdgbckgdncnhihllonhnjbdoighgpimk,0,0,0,0,0,1,1,0,0,1,-1,1
gnhhdgbaldcilmgcpfddgdbkhjohddkj,1,0,0,0,1,0,1,0,1,1,1,1
jldhpllghnbhlbpcmnajkpdmadaolakh,0,0,0,0,0,1,1,0,0,0,0,1
gjiefpbemgckmpmchklhmnkmbepjiehe,0,0,0,1,1,0,0,0,1,0,1,1
kmabfaomlcjlnplkoflgenkmmpilmead,-1,-1,0,0,-1,1,1,0,0,0,0,1
mlboohjioameadaedfjcpemcaangkkbp,0,0,0,1,-1,1,1,0,0,0,1,1
kiaflfdgfekdlghbhkimfmgdkmccoekm,-1,0,0,0,0,1,1,0,0,0,0,1
khjgklaeknnibmeeanmbfjcnjablcpil,0,0,0,0,0,0,0,0,0,-1,0,1
dbpkmcgildjefmkdgakamaiemckgbnhg,0,0,0,1,1,1,1,1,1,0,0,1
dihehichdpfcobanbokniammkhiaepmb,0,0,0,1,1,0,0,1,0,-1,1,1
dehdfphabgkllffpepfmahleiphflgbm,0,0,0,0,0,1,1,0,0,0,0,1
jkaddaomlnmhfjghihkioafdeacbdlla,-1,0,0,-1,1,0,0,0,0,-1,-1,0
aaebjepcfidgkojljbgoilgkgklehldj,0,0,0,1,1,1,1,0,0,0,1,1
laphpbhjhhgigmjoflgcchgodbbclahk,0,0,0,0,0,1,1,0,0,0,0,1
hbmahfbhinihjghbipldimiaoboebidn,0,0,0,1,0,1,1,0,0,0,0,1
ljodbneopalmjfonmeojldpmnikphhdo,0,0,0,1,1,1,1,0,0,0,0,1
gcljeljilmfmddggphdlgpkpiohdmfgm,0,0,0,1,1,0,0,0,1,-1,1,1
fbaehclpjdagageajpnkifphjljjdpmf,0,0,0,1,0,1,1,0,0,1,-1,1
eckejcgmjkneoleihfamdpeaodjpphaa,0,0,0,1,1,0,0,0,0,0,1,1
khecgfagoimhjpbkpilnlclmalmndgdk,0,0,1,1,0,1,1,0,0,1,0,1
ihndjcflfkcgjjpjafhlceacbfmmobpl,-1,0,0,0,1,0,0,1,0,-1,1,1
nhhldecdfagpbfggphklkaeiocfnaafm,-1,0,0,0,1,1,1,0,1,0,0,1
iedfclphnfdjimgbhjfkcggfclcjnngc,0,0,0,0,1,0,0,0,1,-1,0,0
ehjiibljljecbmgpgdlkejiaadppplkp,0,0,0,1,0,1,1,1,0,1,1,1
apdkepbhjfikeebchkdgljccbogjdmom,1,0,1,0,0,0,0,1,1,0,1,0
ahmiidpocehjpdammgjjcpbieefloakc,0,0,0,1,1,1,1,0,0,0,0,1
gkgebpapacglgphkjnmcplcpchachphc,0,0,0,1,1,0,0,0,0,0,1,1
ilgcnhelpchnceeipipijaljkblbcobl,1,0,0,1,0,1,1,1,1,1,0,1
olinljnfkcekmlkfojgfponnfojnikae,0,0,0,0,1,0,0,1,1,-1,0,0
jopgcfpfajmdhngaldhlhpedjncpjmle,0,0,0,1,1,1,1,0,0,1,0,1
okmokimdgjhndamggnkdojhbofdmepno,-1,0,0,1,0,1,1,1,1,1,0,1
nodegnhodiddibeohajmcamhgblbgblc,-1,0,0,0,1,1,1,1,1,0,0,1
oedepfdhcakemgfedefnaccnifpnljmb,-1,0,0,-1,0,0,0,0,0,-1,1,1
obldfcmebhllhjlhjbnghaipekcppeag,-1,0,1,0,0,1,1,1,1,0,0,0
eackfaijnihopppechdgblecghggkome,0,0,0,1,0,1,1,0,0,0,-1,1
kadepengabfaclbkcjpdkmifloalhddc,-1,0,0,1,1,1,1,0,1,0,0,1
lhbngpdmopkfhdmhnipkpjhogldaejog,-1,0,0,0,1,0,0,1,1,0,1,1
ikeghfcgkgpbifgifbafogmfbegpfjmf,0,0,0,1,0,1,1,0,0,0,0,1
ncdkpefkincbindoojieajcilimcjaae,0,0,0,1,1,1,1,1,1,0,0,1
fdjnhhffjkmodhmboahellidmcegihof,0,0,0,1,1,0,0,0,0,0,1,1
gpnihlnnodeiiaakbikldcihojploeca,0,0,1,1,0,1,1,0,0,1,0,1
ealojglnbikknifbgleaceopepceakfn,0,0,0,1,1,1,1,0,0,0,1,1
dhkemmehlndncfkilljmpeacciajkfag,0,0,0,1,0,1,1,0,1,0,0,1
ccbedefbekbkpolpkhgilcglabjlicpo,0,0,0,1,1,1,1,1,1,0,0,1
nhanlajfmhbdpnafnfmnbdckojjdiehn,0,0,0,1,1,0,0,0,0,-1,1,1
aglmggedobppijenijohiefklpckopef,-1,0,0,0,-1,1,1,0,0,0,0,1
cepmakjlanepojocakadfpohnhhalfol,0,0,0,1,0,1,1,1,0,0,0,1
koddbhkhginnhnfnhgldkampappgmmje,0,0,0,1,0,1,1,0,0,1,1,1
aodkkagnadcbobfpggfnjeongemjbjca,0,0,1,0,0,1,1,0,0,0,0,1
gacfacdpfimbkgcnlegknnmcccjgcbnp,0,0,0,1,1,0,0,1,1,0,1,1
dgdeilfnkkmcolnfmghjgjmlalanomdf,0,0,0,1,1,1,1,0,0,1,-1,1
haoffcckmleokgojkhlhelldhfoicaij,0,0,0,1,1,0,0,0,0,-1,1,1
ibkpaabpalfgeiklbphhmgenfjfcijil,0,0,0,0,1,1,1,0,0,1,0,1
ngkfilameneoanpmgjjjmlgaokpimipp,0,-1,0,1,0,1,1,0,0,0,0,1
dbackjeaclghjedlkfakllpojolgebcp,0,0,0,1,0,1,1,0,0,0,0,1
momjbjbjpbcbnepbgkkiaofkgimihbii,0,1,0,0,1,0,1,1,1,0,1,1
kglapfficgodpkmenjfpfcignofghanc,0,0,0,1,1,0,0,0,0,0,1,1
eaemaefgnoddejclbjbkdjhnejojlnda,0,0,0,0,0,0,0,1,0,0,1,1
ekjkklcgfckldgeihbnnckofgilnmafm,0,0,0,0,1,0,0,0,1,0,0,1
ffmilnfbhhhmpnoffaldmgcnalcmlnah,0,0,0,1,1,1,1,1,1,1,1,1
oflokebamamodefnbnaaemefecjhekcg,0,0,0,0,0,0,0,0,0,-1,1,1
njeoacbbipahjonmjgdgpoflepldehae,0,0,0,1,0,1,1,0,0,1,0,1
lllnjdmfnfjifcfpppjmcnanpokikcpl,0,0,0,1,0,1,1,0,0,1,1,1
jkpcgkblajgbddhfejnallcmcmdgcghd,0,0,0,1,0,1,1,0,0,1,1,1
mohmpkpadlmbfeogncplpffbnalebgjl,0,0,0,0,1,0,0,0,0,-1,1,1
hipncndjamdcmphkgngojegjblibadbe,0,0,0,0,0,1,0,0,0,0,-1,1
ifbdjobdjeiomgadccjldfmimcbnfcli,0,0,1,1,0,1,1,1,1,0,0,1
nokdeeoiaiicgnonknihiccadnnmpeoh,0,0,0,0,0,0,0,0,0,0,1,1
jcdaledljinphjmmdpoikapjnackljii,0,0,0,1,0,1,1,0,1,0,0,1
folijkmjilnffmlehdcffanlmlggplmi,0,0,0,0,1,0,0,0,1,-1,0,0
nekgikkcllkpoehepjbckjnobdppbfff,0,0,0,0,1,0,0,0,0,0,1,1
obmioinepipfahfhaaebfjomonleiapd,0,0,1,-1,1,0,0,0,0,-1,0,0
ooipgppdckofnneadcejgnkdnphelpki,1,0,0,1,1,1,1,0,0,0,1,1
pdlnaniemlhepmcaijljdcbgbeklagjm,0,1,0,1,0,1,1,0,0,0,1,1
ommlkjpaolpnilebgdhfidaljbcpdpag,0,0,0,1,0,1,1,0,0,0,-1,1
pbcgnkmbeodkmiijjfnliicelkjfcldg,-1,0,0,0,1,1,1,0,0,0,0,1
ehmmohmdikjlaaekfmnahkbffjbdpnog,0,0,0,0,0,0,0,1,0,0,1,0
hjppjkabmcjcmfoanoclkkjlcelepaeo,0,0,0,1,0,1,1,1,1,1,0,1
knnlnielflnfhdohmihofhdelgahgjdb,0,0,0,0,0,1,1,0,0,1,0,1
gmllkmdhcbencpjnppfipjjajcbbbpgk,0,0,0,1,1,0,0,0,0,0,1,1
lhcnbocbalolokdppbnnamdhpclimhoa,0,0,0,0,0,1,1,0,0,1,0,1
hejgbghjhjiilikhjinpbooockoiipek,-1,0,0,0,0,0,0,1,1,-1,1,1
jiiidpmjdakhbgkbdchmhmnfbdebfnhp,0,0,0,0,0,0,1,0,0,0,1,1
llimhhconnjiflfimocjggfjdlmlhblm,0,0,0,1,0,1,1,0,0,0,1,1
fcdjpfkcoogpjflflpblocbgnlodfcjp,0,0,0,0,0,0,0,0,0,0,0,1
nghiadigonalglomdnbgellmhiecaclh,-1,0,1,0,1,0,0,1,1,0,1,0
eghombnfenehkcdegnkkgmngajnibhjd,0,0,0,1,0,1,1,1,0,1,0,1
jlmilpphhoonfclkcaakafcmkgfalkhl,0,0,0,1,0,1,0,0,0,1,0,1
nennaecdimadgdlboiianfpidnnhncjj,0,0,0,0,1,1,1,0,0,0,0,1
hejblflceieoemjadbnlpplaajbneedn,0,0,0,0,0,0,0,0,0,-1,1,1
ladlgedhbnkabmladijjemoggkpojcga,0,0,0,1,0,1,1,1,0,1,0,1
jbccljbjlpdafckpjbejjeafcbecaiha,1,0,0,1,0,1,0,1,0,0,0,1
hmjfhbkkkepekaoeofmapchghbmonbbf,0,0,0,0,0,0,0,0,0,-1,1,1
kkgmieonbikkkdklopkdohehjnmdgfnf,-1,0,0,0,0,1,1,0,0,1,-1,1
lpejglcfpkpbjhmnnmpmmlpblkcmdgmi,0,0,0,1,0,1,1,0,0,1,-1,1
obmjelnefbpppnlclofadlniafdnhjpc,-1,0,0,-1,0,1,0,1,0,0,1,0
hfhaalldkgmfbjjehkiddheghljjdjln,-1,0,0,-1,1,0,0,0,0,-1,0,0
jcjnciohaigmilnefoekdcpankdgkbpp,-1,0,0,0,0,1,1,0,0,0,0,1
bkkkofmilenhmllncomknceafibcpgkc,0,0,0,1,0,1,1,1,1,0,0,1
lfkleefdehkggnpjbhdmhdbaaeplgjfp,0,0,0,0,0,1,1,0,1,1,0,1
aleggpabliehgbeagmfhnodcijcmbonb,0,0,0,1,1,0,0,0,0,0,1,1
lneaocagcijjdpkcabeanfpdbmapcjjg,0,0,0,1,0,1,1,0,0,1,-1,1
mpcaainmfjjigeicjnlkdfajbioopjko,-1,0,0,0,0,1,1,1,1,0,0,1
hgickafobcmcfffbjiamhhejkockfccm,0,0,0,0,1,0,0,0,1,-1,1,1
gghdahjgeomeiohiecmfmdomeighihih,0,1,0,1,1,1,1,0,0,1,-1,1
iinecemgdedknjoenecmgjlghnkmbofc,1,0,0,0,1,1,1,0,1,0,1,1
ebfnpjcmcmpedoincecggigobpoankaj,0,0,0,0,1,0,0,0,0,0,0,0
mgcildphinpemadobhjipnihpfmclkpb,0,0,0,1,0,1,1,0,0,0,0,1
anoeoicpaambkpaglbpghmjkhellkgld,0,0,0,1,0,1,1,1,1,0,1,1
kpjfeffjdlhdafohanbfpjjbmgjpaohp,0,0,0,1,1,1,1,0,0,1,1,1
bihmplhobchoageeokmgbdihknkjbknd,-1,0,1,0,0,1,1,0,0,0,-1,1
mddpicpmjnmmgfephakhleblgedgkiki,-1,0,1,0,0,0,1,1,0,0,1,1
miknmfdjdibjomajbmikhgmlncmpebad,0,0,0,1,1,1,1,0,0,1,0,1
fpjjphhhciifpfhapopmdfppmhkepmnl,0,0,0,1,0,1,1,0,0,0,0,1
gpaiobkfhnonedkhhfjpmhdalgeoebfa,0,0,0,1,0,1,1,0,0,1,0,1
ibmdbhboiekjjoadjahpnmmcgdmabbdf,0,0,0,1,1,0,0,0,0,-1,0,1
mmenhhmlobbeemaigfgkkaaahgcjahhh,-1,0,0,-1,0,0,0,0,0,-1,1,1
iebpjdmgckacbodjpijphcplhebcmeop,0,0,0,0,0,1,1,0,0,1,-1,1
noggimpgfjnknjblddfibbdnocffdoii,-1,0,0,0,0,0,0,1,1,-1,1,1
ndgklmlnheedegipcohgcbjhhgddendc,-1,0,0,0,1,1,1,0,1,0,0,1
jajilbjjinjmgcibalaakngmkilboobh,-1,0,0,0,0,1,1,0,0,1,-1,1
gfjicnbkcigkbmlopkhegbooajmjlccd,0,0,0,1,0,1,1,0,0,1,0,1
kkjlehpaghmppmkfihgiejaaapgkinai,0,0,0,1,0,1,1,1,1,1,0,1
fkhjifjohobgjbmmlgoieigpdaglpfci,0,0,0,1,1,0,0,0,0,0,1,1
ibfjkeafbnhjoedpihdjgaapmhnkhape,-1,0,0,0,0,1,1,0,0,0,-1,1
kcbdjhnejhfhbnheocgjkmhobgegdabn,1,0,1,-1,0,0,0,0,0,-1,0,0
akbfbofhedhefhmcmgkmianllcpplblj,0,0,0,1,0,1,1,1,1,0,0,1
hecfkgekabkkhiidlinmifelhdooeool,0,0,0,0,0,1,0,1,0,-1,1,1
kdfieneakcjfaiglcfcgkidlkmlijjnh,0,0,0,0,0,1,1,0,1,0,0,1
lmpkdellflhinbminogihankjmpbicjg,0,0,0,1,0,1,1,0,0,1,0,1
ceipefohbipmhopdpmjgolkpjmpeknph,0,0,0,1,0,1,1,1,1,0,1,1
ljeebljkookphadpedhmnlokpennimon,0,0,0,1,1,1,1,0,0,1,1,1
dceefkagippahflahjkiapelilbalpmo,0,0,1,0,0,0,0,0,0,0,0,1
bpckloinaeafhkniklgjhbjicjhbbecj,0,0,0,1,1,1,1,1,0,1,0,1
ieepebpjnkhaiioojkepfniodjmjjihl,0,0,0,1,0,1,1,0,0,0,0,1
llccdnmbipddnkhmldacpcjjcnljpoij,1,1,0,1,1,0,0,0,0,0,0,1
eppiocemhmnlbhjplcgkofciiegomcon,0,0,0,0,0,1,-1,0,0,1,0,1
ofokfnlmkfghjcmppfopibknmlhadhbm,0,0,0,1,0,1,1,1,1,0,0,1
mefgmmbdailogpfhfblcnnjfmnpnmdfa,0,0,0,1,0,1,0,0,0,-1,1,0
hadnnomppldpcnceioolljnpfmkjlgcp,0,0,0,1,0,1,1,1,0,0,0,1
bdaedhjakmnkecgldbmjaanpdhfmfhbd,0,0,0,0,1,0,0,0,0,1,0,1
bmnfikjlonhkoojjfddnlbinkkapmldg,-1,0,0,0,0,1,1,0,0,0,-1,1
hpfmedbkgaakgagknibnonpkimkibkla,0,0,1,1,1,1,1,0,0,1,0,1
mfacblegickmnfpaebakfnlbfhpoegin,0,0,0,1,0,1,1,1,1,0,0,1
ebilacdhmebcihmbjgibcbeaihbecapj,0,0,0,1,1,1,1,0,0,1,1,1
khdffphpgkfkhnieloingcfkkboioada,1,0,1,0,1,0,0,0,1,0,0,0
nlbejmccbhkncgokjcmghpfloaajcffj,0,0,0,0,0,1,1,0,0,0,-1,1
phidhnmbkbkbkbknhldmpmnacgicphkf,0,0,0,0,0,1,1,0,1,0,0,1
iipjdmnoigaobkamfhnojmglcdbnfaaf,0,0,0,0,0,1,1,0,0,0,0,1
anflghppebdhjipndogapfagemgnlblh,0,0,0,0,1,0,0,0,0,-1,-1,0
noagjioaihamoljcbelhdlldnmlgnkon,-1,0,0,-1,0,0,0,1,1,-1,1,1
pjaokapeoilnedhdnnaonedhbdajonll,-1,0,1,-1,0,1,0,0,0,-1,0,1
mhccpoafgdgbhnjfhkcmgknndkeenfhe,-1,1,0,-1,-1,1,0,1,1,-1,1,0
egopeokecbgdiiofbemdgbofafjepang,0,0,0,1,0,1,1,1,1,1,1,1
bnomihfieiccainjcjblhegjgglakjdd,-1,0,0,-1,1,0,0,0,0,-1,0,0
bcefgmhpbmghjcenbklchobmogjhaagl,0,0,0,0,0,0,0,0,0,0,1,1
nlkpbfbbjlghoalcakopdnlohjhchfjf,0,0,0,1,0,1,1,0,0,0,0,1
dmgkiikdlhmpikkhpiplldicbnicmboc,0,0,0,1,1,1,1,0,1,0,0,1
fjoaledfpmneenckfbpdfhkmimnjocfa,0,0,0,1,1,1,1,1,1,1,1,1
hpigbcfkeekdfkbabcohgljkgiggehag,0,0,0,0,1,0,0,1,0,-1,1,1
kbgmbmkhepchmmcnbdbclpkpegbgikjc,0,0,0,1,0,1,0,0,0,0,-1,1
pbcpfbcibpcbfbmddogfhcijfpboeaaf,0,0,0,1,0,0,1,0,0,0,1,1
fhaodkdhmbgaogggcaaihcpinapofffk,0,0,0,1,1,1,0,1,1,0,1,1
lbbamificoclighfhkbnckhmnahfphbc,0,0,0,0,1,0,0,1,0,-1,1,1
gegbjcdpkmkbhkdnbeimcmkbmbiahojh,-1,0,0,0,0,1,1,0,0,0,0,1
ilhhneldgfpdbkofecpnmmabfmegnmnd,0,0,0,1,0,1,1,0,0,1,0,1
dkpfcdajmlidnigklffoploblagkncic,0,0,0,0,0,1,1,0,0,1,1,1
lmcboojgmmaafdmgacncdpjnpnnhpmei,0,0,0,1,0,1,1,0,0,1,0,1
kkmlkkjojmombglmlpbpapmhcaljjkde,0,0,0,1,0,1,1,0,0,0,0,1
gedoaajonjaiigaefeaanpfmhnadkgkm,-1,0,0,-1,0,0,0,0,0,0,0,1
djnmclbegajogllkfbggkahbjijohgai,-1,0,-1,0,0,1,1,0,1,1,-1,1
iodbnclobmalekpemjhncgfphojcgocd,-1,0,1,-1,-1,0,0,0,0,0,1,0
jbfeongihppeenfnaofmdeikahaefljd,0,0,0,1,1,1,0,0,0,0,1,1
adbacgifemdbhdkfppmeilbgppmhaobf,-1,-1,0,-1,0,0,0,0,0,-1,1,1
nahgoobilmipjlggkihbjjfkajalacje,0,0,0,1,0,1,1,1,0,1,0,1
dfcldhbleocbnmbmnbgnljaeficpbkck,0,0,0,1,0,1,1,0,1,0,0,1
ifkddjjnphlnchaelmkeldjggjgepnfc,0,0,0,0,1,0,0,0,0,-1,-1,1
eonoanfkohcmachnkfjbicldfkfenppd,0,0,0,0,0,0,-1,0,0,0,1,0
comdcicjohldgbmbpcmedjcneaiicmna,0,0,0,1,0,1,1,0,0,1,0,1
afmodkjhmglpnomeindmmkfofgjandcl,0,0,0,1,1,1,1,0,0,0,1,1
fgjpbkpdakjgkgndpophdhjdnkchijjd,0,0,0,0,0,0,0,1,0,0,1,1
lpjdhdbbbbfgopminkbmpnhmkhbmmfni,0,0,0,1,1,0,0,0,0,0,0,1
jonkgaipjeenhoccenhhccmofokbpanl,-1,0,0,0,0,1,1,0,0,0,0,1
jnjmbhgchhgpobdmbmjanlofibbcoole,-1,0,0,1,1,1,1,0,0,1,0,1
jpnfkdokcadnkpmpfjbblfjjokffpbio,-1,0,0,-1,0,0,0,1,0,-1,0,0
knihkdaajdhpjgeiadaefmjmpbnlojbg,0,0,0,0,0,0,0,1,0,-1,1,1
gaeglheibddedbjiehaeeacoldaiimkl,0,0,0,1,0,1,1,1,1,0,0,1
nfadmchhfglmdpfdhadlekmjcgkopnkl,-1,0,-1,-1,0,0,0,0,0,-1,1,1
hnalgjopjinhkjkcbaiffihmakjiopbi,0,0,0,1,0,1,1,0,0,0,0,1
giodhdfeabddjnlhknbggojlgpnhanof,0,0,0,1,0,1,1,0,1,1,0,1
kkjhooecpeljddkdegimlfleblaejikk,0,0,0,0,1,0,0,1,1,-1,0,0
ceiekmdcekohaonbmapmnnnkppbjlbkp,0,0,0,0,1,0,0,0,0,0,0,1
hlofmmmlhfelbfhcpapoackkglljfcnb,-1,0,0,-1,0,0,0,0,0,-1,0,1
ahfhijdlegdabablpippeagghigmibma,-1,0,0,-1,0,0,1,0,0,0,1,1
hmpmgenfomdmebiokconplpaelkeejao,-1,0,0,0,0,1,1,1,0,0,0,1
emfeppdfcjnldjgmofdkbggeacapegen,0,0,0,1,0,1,1,0,0,1,0,1
lklmhefoneonjalpjcnhaidnodopinib,0,0,0,1,0,1,1,0,1,1,0,1
ljfhgpiambpnabgpnaihcebebmoijfci,0,0,0,1,0,1,1,0,0,0,0,1
mjdbgfhhlflopfgkcgnggibocfljgega,-1,0,0,-1,1,0,0,1,1,-1,0,0
kafbgiaafedpibbjcffhfigopjdhmabg,0,0,0,1,0,1,1,0,0,1,0,1
pdbgaahloehganbgnblipbdfdfmcobjn,0,0,0,1,1,0,0,1,0,0,1,1
fgdgpojkfppgfjnnnikjeabacajhjigl,0,0,0,1,1,1,1,0,1,1,0,1
iobmefdldoplhmonnnkchglfdeepnfhd,0,0,0,0,0,0,0,0,1,0,1,0
ndhmfmpajneebbbodogjhdampikelfch,-1,0,0,-1,1,0,0,0,1,-1,1,0
jomhcfmjbfkigcepcfkcpknnppmdopmc,0,0,0,0,0,0,0,1,0,0,1,1
